,Unnamed: 0,Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Genero,Jugador,Player_ID_new,Mail
13572,13572,159,16,12,18,67,49,26,57,0,4,C,1,14,36,15,26,D,14,31-45,Femenino,Diana,159,playerpadel01@gmail.com
13573,13573,73,36,21,0,94,88,100,87,10,3,C,5,3,45,18,18,R,14,31-45,Femenino,Elizabeth,73,playerpadel01@gmail.com
13574,13574,14,46,16,7,11,99,47,57,8,4,A,10,21,31,20,25,D,14,31-45,Femenino,Kelly,14,playerpadel01@gmail.com
13575,13575,160,21,27,17,86,43,58,79,9,3,B,10,4,8,9,11,D,14,31-45,Femenino,Brenda,160,playerpadel01@gmail.com
13576,13576,248,50,0,7,43,68,88,87,2,4,A,8,30,12,10,28,D,14,31-45,Femenino,Alexis,248,playerpadel01@gmail.com
13577,13577,249,26,19,8,41,23,7,54,10,3,C,10,16,49,6,30,D,14,31-45,Femenino,Erin,249,playerpadel01@gmail.com
13578,13578,51,35,1,4,50,49,83,66,10,4,A,11,2,17,7,10,D,14,31-45,Femenino,Heather,51,playerpadel01@gmail.com
13579,13579,250,2,4,21,3,90,80,32,8,3,C,1,13,25,1,14,R,14,31-45,Masculino,Ernest,250,playerpadel01@gmail.com
13580,13580,251,34,13,14,95,76,15,54,10,1,B,2,0,6,6,18,D,14,31-45,Femenino,Kylie,251,playerpadel01@gmail.com
13581,13581,252,6,18,3,96,43,89,69,4,1,A,1,27,24,6,5,R,14,31-45,Femenino,Joanne,252,playerpadel01@gmail.com
13582,13582,108,24,22,5,15,10,34,76,9,4,A,11,3,47,2,5,D,14,31-45,Masculino,Michael,108,playerpadel01@gmail.com
13583,13583,42,0,9,24,71,52,26,84,10,0,A,11,29,16,3,16,D,14,31-45,Femenino,Jennifer,42,playerpadel01@gmail.com
13584,13584,253,0,12,14,15,74,28,74,10,1,C,7,25,18,6,27,R,14,31-45,Femenino,Carmen,253,playerpadel01@gmail.com
13585,13585,177,7,1,21,3,39,52,46,2,3,A,2,27,21,10,4,D,14,31-45,Femenino,Stacy,177,playerpadel01@gmail.com
13586,13586,71,25,11,24,48,58,20,33,5,0,A,4,9,37,13,9,R,14,31-45,Femenino,Katherine,71,playerpadel01@gmail.com
13587,13587,40,31,2,5,51,99,19,87,2,0,A,9,26,31,10,1,D,14,31-45,Masculino,Andrew,40,playerpadel01@gmail.com
13588,13588,192,50,7,12,0,57,60,50,3,0,B,18,8,30,13,13,D,14,31-45,Femenino,Lisa,192,playerpadel01@gmail.com
13589,13589,247,27,11,7,51,81,86,76,3,2,C,3,30,42,6,5,R,14,31-45,Femenino,Crystal,247,playerpadel01@gmail.com
13590,13590,254,32,18,2,36,90,80,96,5,2,C,3,25,10,5,14,R,14,31-45,Masculino,Craig,254,playerpadel01@gmail.com
13591,13591,99,15,4,19,37,80,80,6,3,1,C,9,10,27,7,13,R,14,31-45,Masculino,Joshua,99,playerpadel01@gmail.com
13592,13592,255,46,29,20,56,78,91,20,10,4,A,17,16,25,5,16,R,14,31-45,Masculino,Melvin,255,playerpadel01@gmail.com
13593,13593,22,9,27,0,75,54,88,4,4,2,B,14,22,3,20,11,R,14,31-45,Masculino,Jeremy,22,playerpadel01@gmail.com
13594,13594,41,28,26,20,1,83,4,45,1,2,B,18,17,22,8,2,R,14,31-45,Femenino,Ashley,41,playerpadel01@gmail.com
13595,13595,67,17,27,21,89,50,65,13,5,1,C,8,6,25,6,21,R,14,31-45,Masculino,William,67,playerpadel01@gmail.com
13596,13596,80,9,24,4,65,34,5,5,1,3,C,12,9,41,11,21,D,14,31-45,Masculino,John,80,playerpadel01@gmail.com
13597,13597,31,30,22,9,33,14,35,72,3,0,C,7,33,48,8,11,D,14,31-45,Masculino,Scott,31,playerpadel01@gmail.com
13598,13598,80,22,28,19,13,15,41,74,5,4,A,18,7,43,2,26,D,14,31-45,Masculino,John,80,playerpadel01@gmail.com
13599,13599,57,29,11,25,1,4,69,2,4,3,A,5,32,1,9,19,R,14,31-45,Femenino,Kimberly,57,playerpadel01@gmail.com
13600,13600,24,49,26,5,84,13,31,61,10,1,C,9,27,49,7,3,R,14,46-60,Masculino,Christopher,24,playerpadel01@gmail.com
13601,13601,49,12,4,2,52,80,82,89,3,1,B,0,16,3,1,25,D,14,46-60,Femenino,Dana,49,playerpadel01@gmail.com
13602,13602,71,12,19,25,19,33,15,59,4,2,A,16,27,3,9,10,R,14,46-60,Femenino,Katherine,71,playerpadel01@gmail.com
13603,13603,15,39,5,8,49,51,44,100,0,1,A,12,15,49,17,18,D,14,46-60,Masculino,David,15,playerpadel01@gmail.com
13604,13604,256,44,26,19,23,32,4,49,10,3,C,14,25,23,3,27,D,14,46-60,Femenino,Meghan,256,playerpadel01@gmail.com
13605,13605,89,33,29,8,55,36,3,72,4,3,B,11,25,6,11,7,R,14,46-60,Masculino,Donald,89,playerpadel01@gmail.com
13606,13606,160,8,17,24,17,86,94,39,6,2,A,12,6,4,11,28,R,14,46-60,Femenino,Brenda,160,playerpadel01@gmail.com
13607,13607,136,44,10,9,97,8,49,23,1,4,A,7,20,12,10,20,D,14,46-60,Masculino,Gregory,136,playerpadel01@gmail.com
13608,13608,30,28,6,22,94,77,95,30,5,4,B,8,28,22,2,0,D,14,46-60,Masculino,Steven,30,playerpadel01@gmail.com
13609,13609,257,50,8,12,69,2,83,58,5,1,A,9,28,26,14,16,R,14,46-60,Femenino,Jamie,257,playerpadel01@gmail.com
13610,13610,11,11,19,24,41,40,14,31,8,2,A,0,9,47,7,28,R,14,46-60,Masculino,Matthew,11,playerpadel01@gmail.com
13611,13611,40,18,19,22,54,79,40,11,2,2,A,12,24,29,1,4,D,14,46-60,Masculino,Andrew,40,playerpadel01@gmail.com
13612,13612,234,4,24,13,7,80,67,31,5,3,B,2,30,30,16,1,D,14,46-60,Masculino,George,234,playerpadel01@gmail.com
13613,13613,28,10,26,16,100,58,48,3,10,3,A,0,28,23,14,0,D,14,46-60,Masculino,Timothy,28,playerpadel01@gmail.com
13614,13614,21,40,3,1,60,50,80,18,2,0,A,12,28,33,16,6,R,14,46-60,Femenino,Rebecca,21,playerpadel01@gmail.com
13615,13615,174,30,12,10,29,6,87,71,2,0,A,13,17,2,16,7,R,14,46-60,Femenino,Chloe,174,playerpadel01@gmail.com
13616,13616,113,44,6,20,11,64,87,23,10,0,C,12,15,50,10,13,R,14,46-60,Femenino,Sarah,113,playerpadel01@gmail.com
13617,13617,136,12,30,10,32,55,51,64,4,3,A,15,16,5,16,30,D,14,46-60,Masculino,Gregory,136,playerpadel01@gmail.com
13618,13618,137,29,23,16,100,61,22,24,0,0,B,6,26,4,20,24,R,14,46-60,Femenino,Denise,137,playerpadel01@gmail.com
13619,13619,128,19,13,18,60,95,47,63,7,0,C,2,6,43,1,1,D,14,46-60,Femenino,Andrea,128,playerpadel01@gmail.com
13620,13620,127,23,2,12,31,0,17,14,4,3,C,12,29,4,8,4,R,14,46-60,Femenino,Melissa,127,playerpadel01@gmail.com
13621,13621,56,23,18,6,10,7,45,53,1,1,A,2,6,0,10,15,R,14,46-60,Masculino,Kevin,56,playerpadel01@gmail.com
13622,13622,33,34,10,3,38,89,45,62,1,3,A,3,15,39,10,6,D,14,46-60,Masculino,Joseph,33,playerpadel01@gmail.com
13623,13623,21,43,7,23,57,19,74,5,6,1,A,10,3,47,15,9,R,14,46-60,Femenino,Rebecca,21,playerpadel01@gmail.com
13624,13624,163,40,5,1,35,32,24,71,3,2,B,8,10,26,14,23,D,14,46-60,Masculino,Zachary,163,playerpadel01@gmail.com
13625,13625,62,39,27,15,66,64,48,30,6,0,C,3,27,9,19,0,D,14,46-60,Femenino,Teresa,62,playerpadel01@gmail.com
13626,13626,102,16,26,5,76,84,7,64,4,3,A,8,15,0,6,9,D,14,46-60,Femenino,Mary,102,playerpadel01@gmail.com
13627,13627,52,0,21,9,85,70,7,18,6,4,C,0,10,17,13,9,D,14,46-60,Masculino,Travis,52,playerpadel01@gmail.com
13628,13628,83,27,28,23,5,44,90,98,0,2,B,13,29,43,5,17,R,14,46-60,Femenino,Christina,83,playerpadel01@gmail.com
13629,13629,75,9,25,6,65,88,87,41,4,2,A,1,6,23,19,22,D,14,46-60,Femenino,Tiffany,75,playerpadel01@gmail.com
13630,13630,121,47,26,7,73,45,90,7,5,3,C,15,2,17,5,8,D,14,46-60,Masculino,Patrick,121,playerpadel01@gmail.com
13631,13631,20,29,12,1,78,91,32,57,9,0,C,8,28,44,2,25,D,14,46-60,Femenino,Jessica,20,playerpadel01@gmail.com
13632,13632,165,3,17,3,99,52,24,25,5,3,C,10,31,16,10,10,R,14,46-60,Masculino,Marcus,165,playerpadel01@gmail.com
13633,13633,97,18,19,10,12,41,56,31,7,4,A,8,27,40,5,11,D,14,46-60,Masculino,Ronald,97,playerpadel01@gmail.com
13634,13634,56,27,19,2,96,38,7,12,3,2,C,17,23,16,1,1,D,14,46-60,Masculino,Kevin,56,playerpadel01@gmail.com
13635,13635,180,32,7,24,50,40,0,8,0,4,B,6,0,40,12,24,D,14,46-60,Femenino,Tina,180,playerpadel01@gmail.com
13636,13636,19,29,14,9,89,56,93,48,1,3,C,16,8,4,9,22,R,14,46-60,Masculino,Bradley,19,playerpadel01@gmail.com
13637,13637,258,25,29,14,36,14,0,25,3,1,C,6,23,25,17,0,D,14,46-60,Masculino,Carl,258,playerpadel01@gmail.com
13638,13638,21,18,14,13,36,95,56,90,2,2,B,9,7,36,9,20,R,14,46-60,Femenino,Rebecca,21,playerpadel01@gmail.com
13639,13639,69,11,1,17,78,11,83,78,6,3,A,5,31,17,5,5,D,14,46-60,Masculino,Stephen,69,playerpadel01@gmail.com
13640,13640,63,43,30,15,49,86,35,22,8,1,B,8,15,26,2,27,R,14,46-60,Masculino,Keith,63,playerpadel01@gmail.com
13641,13641,100,37,2,16,29,3,57,72,7,0,C,15,6,14,2,22,R,14,46-60,Femenino,Sierra,100,playerpadel01@gmail.com
13642,13642,178,49,2,10,2,7,17,15,1,0,A,7,17,20,9,13,R,14,46-60,Femenino,Brittany,178,playerpadel01@gmail.com
13643,13643,59,17,19,6,31,14,74,52,1,3,C,8,2,42,5,9,D,14,46-60,Femenino,Marcia,59,playerpadel01@gmail.com
13644,13644,102,3,28,14,48,85,8,54,0,0,B,5,21,13,5,13,R,14,46-60,Femenino,Mary,102,playerpadel01@gmail.com
13645,13645,259,32,9,19,44,95,48,80,5,0,A,3,36,33,15,15,R,14,46-60,Masculino,Luis,259,playerpadel01@gmail.com
13646,13646,4,28,21,13,43,46,58,90,9,2,C,11,14,33,12,2,R,14,46-60,Masculino,Daniel,4,playerpadel01@gmail.com
13647,13647,5,44,22,18,55,84,92,52,2,1,B,6,12,34,20,3,D,14,46-60,Masculino,Jeffrey,5,playerpadel01@gmail.com
13648,13648,195,40,9,7,76,10,82,15,0,0,A,13,35,25,20,2,R,14,46-60,Femenino,Karen,195,playerpadel01@gmail.com
13649,13649,67,13,5,14,11,21,32,61,1,0,A,0,31,26,1,15,R,14,46-60,Masculino,William,67,playerpadel01@gmail.com
13650,13650,112,37,19,5,44,97,51,2,5,0,B,9,12,26,3,18,D,14,46-60,Femenino,Kristen,112,playerpadel01@gmail.com
13651,13651,19,31,17,7,62,67,64,70,9,1,B,16,20,14,14,30,D,14,46-60,Masculino,Bradley,19,playerpadel01@gmail.com
13652,13652,67,11,9,8,8,85,63,38,4,1,A,5,20,49,17,27,R,14,46-60,Masculino,William,67,playerpadel01@gmail.com
13653,13653,133,26,9,12,4,2,4,5,10,3,A,14,19,2,18,10,D,14,46-60,Femenino,Haley,133,playerpadel01@gmail.com
13654,13654,108,50,28,7,22,19,92,94,7,2,C,4,21,17,3,23,R,14,46-60,Masculino,Michael,108,playerpadel01@gmail.com
13655,13655,108,41,18,5,58,81,22,92,2,1,C,16,21,18,12,8,R,14,46-60,Masculino,Michael,108,playerpadel01@gmail.com
13656,13656,108,33,6,0,46,75,31,35,5,0,B,3,4,8,1,22,R,14,46-60,Masculino,Michael,108,playerpadel01@gmail.com
13657,13657,260,17,17,17,94,55,50,60,10,2,B,18,32,11,2,3,R,14,46-60,Masculino,Omar,260,playerpadel01@gmail.com
13658,13658,80,6,28,23,77,87,54,7,0,3,A,9,9,37,8,14,D,14,46-60,Masculino,John,80,playerpadel01@gmail.com
13659,13659,20,34,20,7,88,56,33,89,1,3,B,2,28,3,12,3,R,14,46-60,Femenino,Jessica,20,playerpadel01@gmail.com
13660,13660,148,25,4,9,97,77,58,85,6,4,C,12,8,31,7,2,R,14,46-60,Femenino,Kathy,148,playerpadel01@gmail.com
13661,13661,163,47,20,20,88,97,10,78,4,4,B,12,17,15,6,25,R,14,46-60,Masculino,Zachary,163,playerpadel01@gmail.com
13662,13662,33,2,6,5,72,46,99,47,2,4,C,16,14,5,19,14,D,14,46-60,Masculino,Joseph,33,playerpadel01@gmail.com
13663,13663,143,3,16,19,34,85,55,44,4,4,B,2,0,31,20,25,R,14,46-60,Femenino,Susan,143,playerpadel01@gmail.com
13664,13664,171,14,27,10,17,69,54,56,8,0,A,4,15,17,11,5,D,14,46-60,Femenino,Christine,171,playerpadel01@gmail.com
13665,13665,94,35,4,25,13,68,98,90,4,1,B,3,12,7,19,3,R,14,46-60,Femenino,Sandra,94,playerpadel01@gmail.com
13666,13666,108,41,4,21,81,2,48,38,10,1,A,18,8,3,10,27,D,14,46-60,Masculino,Michael,108,playerpadel01@gmail.com
13667,13667,261,12,23,23,50,29,97,83,6,4,C,3,26,42,3,12,D,14,46-60,Masculino,Mason,261,playerpadel01@gmail.com
13668,13668,214,39,16,5,85,54,84,57,9,3,B,10,21,44,3,16,D,14,46-60,Femenino,Amber,214,playerpadel01@gmail.com
13669,13669,87,40,14,13,53,26,0,62,4,2,C,18,18,11,19,10,R,14,46-60,Femenino,Rachel,87,playerpadel01@gmail.com
13670,13670,40,44,25,4,23,27,83,15,9,1,B,17,36,48,6,21,D,14,46-60,Masculino,Andrew,40,playerpadel01@gmail.com
13671,13671,28,36,2,7,85,29,65,66,0,2,C,13,7,31,15,5,R,14,46-60,Masculino,Timothy,28,playerpadel01@gmail.com
13672,13672,40,50,11,22,51,68,37,54,2,2,C,18,23,43,8,25,D,14,46-60,Masculino,Andrew,40,playerpadel01@gmail.com
13673,13673,229,23,30,25,94,17,2,97,9,0,B,9,22,43,0,10,D,14,46-60,Femenino,Hannah,229,playerpadel01@gmail.com
13674,13674,18,18,9,23,31,9,3,42,0,4,C,18,2,7,17,15,D,14,46-60,Masculino,Randy,18,playerpadel01@gmail.com
13675,13675,12,46,30,17,86,93,23,82,7,0,A,12,36,2,12,6,D,14,46-60,Masculino,Brandon,12,playerpadel01@gmail.com
13676,13676,44,47,24,21,36,43,71,78,3,0,B,8,30,42,5,25,D,14,46-60,Masculino,Nathan,44,playerpadel01@gmail.com
13677,13677,52,29,3,0,59,69,59,1,10,0,C,14,5,31,5,16,R,14,46-60,Masculino,Travis,52,playerpadel01@gmail.com
13678,13678,262,15,11,0,58,66,30,82,0,0,B,10,31,6,1,22,D,14,46-60,Masculino,Johnathan,262,playerpadel01@gmail.com
13679,13679,179,19,24,8,42,67,99,23,1,1,C,1,1,29,1,11,R,14,46-60,Femenino,Catherine,179,playerpadel01@gmail.com
13680,13680,263,9,30,15,46,81,97,21,8,4,A,5,8,26,10,25,R,14,46-60,Masculino,Ross,263,playerpadel01@gmail.com
13681,13681,264,31,18,9,99,64,40,48,5,0,C,0,32,4,11,27,R,14,46-60,Masculino,Kenneth,264,playerpadel01@gmail.com
13682,13682,63,20,4,18,98,38,80,40,2,3,A,17,8,5,18,29,R,14,46-60,Masculino,Keith,63,playerpadel01@gmail.com
13683,13683,56,42,29,23,39,88,87,69,1,0,C,2,29,49,17,8,D,14,46-60,Masculino,Kevin,56,playerpadel01@gmail.com
13684,13684,265,36,2,1,19,94,34,31,10,1,B,6,25,4,8,18,D,14,46-60,Femenino,Belinda,265,playerpadel01@gmail.com
13685,13685,8,28,4,0,69,10,21,89,7,3,A,0,21,5,19,10,D,14,46-60,Masculino,James,8,playerpadel01@gmail.com
13686,13686,218,31,27,3,31,44,86,58,4,4,C,6,8,9,3,4,R,14,46-60,Femenino,Tracy,218,playerpadel01@gmail.com
13687,13687,95,6,4,21,68,32,70,60,5,2,A,0,23,49,8,8,D,14,46-60,Masculino,Jacob,95,playerpadel01@gmail.com
13688,13688,234,1,2,14,6,21,98,75,9,4,C,12,10,22,0,20,D,14,46-60,Masculino,George,234,playerpadel01@gmail.com
13689,13689,20,10,30,14,66,82,80,24,8,3,C,16,23,4,15,6,D,14,46-60,Femenino,Jessica,20,playerpadel01@gmail.com
13690,13690,78,10,20,25,7,41,8,2,9,2,C,10,1,38,16,5,R,14,46-60,Masculino,Robert,78,playerpadel01@gmail.com
13691,13691,266,19,23,11,66,5,34,20,9,2,A,11,5,20,2,17,D,14,46-60,Masculino,Shane,266,playerpadel01@gmail.com
13692,13692,186,21,28,5,41,41,69,14,4,3,B,11,6,0,2,12,D,14,46-60,Femenino,Bailey,186,playerpadel01@gmail.com
13693,13693,267,9,2,8,45,28,50,11,9,4,A,10,7,14,0,25,R,14,46-60,Femenino,Diane,267,playerpadel01@gmail.com
13694,13694,268,0,18,20,65,97,63,64,6,2,C,1,20,23,12,5,R,14,46-60,Masculino,Randall,268,playerpadel01@gmail.com
13695,13695,15,14,24,25,97,4,29,15,2,0,C,14,29,42,6,6,D,14,46-60,Masculino,David,15,playerpadel01@gmail.com
13696,13696,254,24,10,5,54,83,44,23,8,4,A,1,34,39,12,19,D,14,46-60,Masculino,Craig,254,playerpadel01@gmail.com
13697,13697,42,7,5,17,10,13,84,48,5,0,C,17,36,11,10,19,D,14,46-60,Femenino,Jennifer,42,playerpadel01@gmail.com
13698,13698,42,36,24,4,40,83,92,76,3,1,C,13,14,29,6,12,D,14,46-60,Femenino,Jennifer,42,playerpadel01@gmail.com
13699,13699,103,30,17,16,84,73,15,48,0,4,A,11,11,33,14,3,R,14,46-60,Masculino,Shawn,103,playerpadel01@gmail.com
13700,13700,31,44,11,24,53,62,92,67,6,2,B,8,1,26,7,25,D,14,46-60,Masculino,Scott,31,playerpadel01@gmail.com
13701,13701,33,38,11,8,82,37,7,39,8,1,A,18,28,40,0,9,D,14,46-60,Masculino,Joseph,33,playerpadel01@gmail.com
13702,13702,44,5,29,19,71,17,100,48,1,2,C,0,17,41,1,18,R,14,46-60,Masculino,Nathan,44,playerpadel01@gmail.com
13703,13703,38,45,12,21,62,38,57,98,0,4,A,16,28,20,4,22,R,14,46-60,Masculino,Justin,38,playerpadel01@gmail.com
13704,13704,269,7,3,16,70,81,41,63,8,4,A,2,1,6,1,4,R,14,46-60,Masculino,Jim,269,playerpadel01@gmail.com
13705,13705,51,22,24,12,24,60,26,44,8,1,A,7,17,50,12,11,R,14,46-60,Femenino,Heather,51,playerpadel01@gmail.com
13706,13706,14,36,21,3,47,2,58,70,0,4,B,13,17,46,8,16,D,14,46-60,Femenino,Kelly,14,playerpadel01@gmail.com
13707,13707,80,30,7,21,8,8,53,88,7,4,C,9,12,42,2,11,R,14,46-60,Masculino,John,80,playerpadel01@gmail.com
13708,13708,68,42,10,6,68,53,46,40,9,4,A,14,35,45,7,28,D,14,46-60,Masculino,Nicholas,68,playerpadel01@gmail.com
13709,13709,7,46,22,8,82,33,37,40,7,0,C,18,3,14,10,26,R,14,46-60,Femenino,Samantha,7,playerpadel01@gmail.com
13710,13710,24,17,5,24,59,38,94,31,8,4,C,8,10,46,18,23,D,14,46-60,Masculino,Christopher,24,playerpadel01@gmail.com
13711,13711,5,30,11,24,36,67,17,76,7,2,A,4,14,32,10,13,R,14,46-60,Masculino,Jeffrey,5,playerpadel01@gmail.com
13712,13712,9,6,9,23,81,70,64,96,9,3,A,8,19,8,6,9,D,14,46-60,Masculino,Albert,9,playerpadel01@gmail.com
13713,13713,252,49,16,8,98,73,28,36,3,1,B,18,27,5,7,27,R,14,46-60,Femenino,Joanne,252,playerpadel01@gmail.com
13714,13714,199,2,5,3,91,11,1,24,8,4,B,12,9,15,14,8,R,14,46-60,Masculino,Troy,199,playerpadel01@gmail.com
13715,13715,136,7,8,16,97,60,62,15,8,1,B,13,18,12,11,20,R,14,46-60,Masculino,Gregory,136,playerpadel01@gmail.com
13716,13716,29,28,29,18,84,25,64,29,7,3,B,11,34,8,15,7,D,14,46-60,Femenino,Stephanie,29,playerpadel01@gmail.com
13717,13717,270,30,25,23,15,78,48,5,1,2,B,1,30,35,14,17,D,14,46-60,Femenino,Alexandria,270,playerpadel01@gmail.com
13718,13718,271,0,12,7,41,11,81,11,10,2,A,14,32,47,1,7,D,14,46-60,Masculino,Marc,271,playerpadel01@gmail.com
13719,13719,272,17,21,3,74,34,67,57,10,3,B,1,14,45,5,30,D,14,46-60,Femenino,Monica,272,playerpadel01@gmail.com
13720,13720,131,37,22,19,10,99,76,23,10,3,A,9,14,4,3,0,D,14,46-60,Femenino,Brandi,131,playerpadel01@gmail.com
13721,13721,33,15,10,7,17,80,67,22,7,3,B,11,24,13,0,1,D,14,46-60,Masculino,Joseph,33,playerpadel01@gmail.com
13722,13722,273,48,20,18,32,86,82,22,8,2,A,4,16,38,10,29,R,14,46-60,Masculino,Jesse,273,playerpadel01@gmail.com
13723,13723,274,38,6,4,55,73,35,100,8,2,A,2,8,48,16,16,R,14,46-60,Femenino,Kathryn,274,playerpadel01@gmail.com
13724,13724,79,44,20,16,47,62,26,9,4,4,C,8,33,37,5,30,D,14,46-60,Masculino,Edward,79,playerpadel01@gmail.com
13725,13725,89,26,26,11,7,63,8,10,0,3,C,3,16,44,15,28,D,14,46-60,Masculino,Donald,89,playerpadel01@gmail.com
13726,13726,111,33,4,3,99,93,41,71,1,1,C,11,36,42,6,27,R,14,46-60,Femenino,Amanda,111,playerpadel01@gmail.com
13727,13727,124,44,8,7,34,77,15,68,7,4,C,1,36,46,9,9,D,14,46-60,Masculino,Cody,124,playerpadel01@gmail.com
13728,13728,4,11,10,21,88,57,35,82,1,3,C,8,8,8,0,24,R,14,46-60,Masculino,Daniel,4,playerpadel01@gmail.com
13729,13729,210,12,8,18,94,65,69,11,9,3,C,13,10,49,9,8,R,14,46-60,Femenino,Madison,210,playerpadel01@gmail.com
13730,13730,275,45,7,0,24,21,57,55,1,2,A,5,21,32,13,9,D,14,46-60,Masculino,Corey,275,playerpadel01@gmail.com
13731,13731,77,19,21,4,21,88,93,50,4,4,C,11,25,37,11,13,R,14,46-60,Femenino,Laura,77,playerpadel01@gmail.com
13732,13732,78,27,21,5,16,71,95,37,10,2,C,3,9,30,13,8,D,14,46-60,Masculino,Robert,78,playerpadel01@gmail.com
13733,13733,176,22,20,17,87,2,10,29,9,1,A,0,11,17,19,25,R,14,46-60,Femenino,April,176,playerpadel01@gmail.com
13734,13734,63,5,5,12,45,93,83,86,4,1,B,6,14,2,10,13,R,14,46-60,Masculino,Keith,63,playerpadel01@gmail.com
13735,13735,32,39,25,16,28,51,9,64,9,2,C,11,3,18,10,0,D,14,46-60,Masculino,Cory,32,playerpadel01@gmail.com
13736,13736,17,2,28,10,94,92,96,54,4,3,C,3,14,25,7,2,R,14,46-60,Femenino,Alicia,17,playerpadel01@gmail.com
13737,13737,95,3,1,21,12,91,66,79,2,1,A,9,25,17,8,20,R,14,46-60,Masculino,Jacob,95,playerpadel01@gmail.com
13738,13738,109,2,29,14,29,38,84,92,2,0,A,4,18,36,13,1,D,14,46-60,Masculino,Aaron,109,playerpadel01@gmail.com
13739,13739,249,29,11,25,17,39,83,20,6,2,C,2,28,13,0,25,D,14,46-60,Femenino,Erin,249,playerpadel01@gmail.com
13740,13740,136,13,27,6,46,76,72,95,5,3,A,13,1,49,17,5,D,14,46-60,Masculino,Gregory,136,playerpadel01@gmail.com
13741,13741,40,17,7,4,2,88,63,35,8,0,A,13,36,10,17,26,D,14,46-60,Masculino,Andrew,40,playerpadel01@gmail.com
13742,13742,83,43,18,21,79,77,63,29,8,1,A,1,31,28,7,14,R,14,46-60,Femenino,Christina,83,playerpadel01@gmail.com
13743,13743,58,40,6,5,47,5,87,85,6,4,C,16,22,36,17,4,R,14,46-60,Femenino,Sara,58,playerpadel01@gmail.com
13744,13744,1,15,26,3,79,93,39,87,2,0,B,2,4,8,20,21,D,14,46-60,Femenino,Angelica,1,playerpadel01@gmail.com
13745,13745,118,7,11,21,39,31,42,61,9,4,C,7,8,40,13,29,D,14,46-60,Masculino,Adam,118,playerpadel01@gmail.com
13746,13746,120,33,11,9,81,36,22,39,2,3,A,2,15,50,5,26,D,14,46-60,Masculino,Gary,120,playerpadel01@gmail.com
13747,13747,276,39,15,13,74,23,26,74,9,1,B,15,36,11,2,19,D,14,46-60,Femenino,Gwendolyn,276,playerpadel01@gmail.com
13748,13748,14,5,18,9,6,90,27,66,0,0,C,15,34,15,6,22,D,14,46-60,Femenino,Kelly,14,playerpadel01@gmail.com
13749,13749,109,27,2,10,76,57,71,14,10,1,A,12,19,8,17,1,D,14,46-60,Masculino,Aaron,109,playerpadel01@gmail.com
13750,13750,57,23,8,6,2,35,75,39,4,0,A,3,13,45,1,29,R,14,46-60,Femenino,Kimberly,57,playerpadel01@gmail.com
13751,13751,277,34,18,7,88,3,30,21,2,4,C,7,12,22,3,2,D,14,46-60,Femenino,Rhonda,277,playerpadel01@gmail.com
13752,13752,110,42,24,23,19,9,86,63,10,4,A,10,36,35,2,2,R,14,46-60,Masculino,Ryan,110,playerpadel01@gmail.com
13753,13753,278,38,17,9,99,28,64,31,9,3,B,5,26,35,0,13,D,14,46-60,Femenino,Alison,278,playerpadel01@gmail.com
13754,13754,187,37,2,1,50,44,96,52,7,1,A,14,10,15,11,9,R,14,46-60,Masculino,Frederick,187,playerpadel01@gmail.com
13755,13755,279,30,19,20,26,85,22,50,6,1,B,10,34,17,5,28,R,14,46-60,Masculino,Pedro,279,playerpadel01@gmail.com
13756,13756,103,14,17,25,46,64,17,18,8,4,C,2,13,28,8,10,R,14,46-60,Masculino,Shawn,103,playerpadel01@gmail.com
13757,13757,36,33,18,0,55,19,28,7,8,4,C,11,23,45,6,1,D,14,46-60,Masculino,Benjamin,36,playerpadel01@gmail.com
13758,13758,277,6,3,17,85,49,52,16,0,1,C,6,29,34,8,14,D,14,46-60,Femenino,Rhonda,277,playerpadel01@gmail.com
13759,13759,42,43,21,21,78,32,28,18,4,1,B,7,23,32,13,24,D,14,46-60,Femenino,Jennifer,42,playerpadel01@gmail.com
13760,13760,112,32,13,12,50,2,93,90,9,1,B,3,32,49,12,3,R,14,46-60,Femenino,Kristen,112,playerpadel01@gmail.com
13761,13761,28,50,24,7,2,57,93,77,10,1,A,0,20,13,16,26,R,14,46-60,Masculino,Timothy,28,playerpadel01@gmail.com
13762,13762,103,11,23,13,40,65,100,25,8,3,A,17,13,50,19,7,R,14,46-60,Masculino,Shawn,103,playerpadel01@gmail.com
13763,13763,4,50,9,6,13,48,5,69,5,3,A,3,27,26,11,7,R,14,46-60,Masculino,Daniel,4,playerpadel01@gmail.com
13764,13764,4,20,4,18,33,91,87,72,8,1,A,13,23,48,12,15,R,14,46-60,Masculino,Daniel,4,playerpadel01@gmail.com
13765,13765,280,0,23,12,89,97,53,94,1,2,B,9,22,43,1,1,D,14,46-60,Masculino,Edwin,280,playerpadel01@gmail.com
13766,13766,281,24,12,4,0,54,99,1,5,0,B,2,31,15,15,23,R,14,46-60,Masculino,Brett,281,playerpadel01@gmail.com
